VR [mV]; IR [mV];
13;56;
13;57;
13;53;
13;6;
12;27587;
13;57;
13;58;
13;56;
13;57;
13;59;
13;56;
14;57;
13;57;
14;58;
13;57;
13;57;
13;57;
13;48;
13;109;
0;387501;
13;57;
13;59;
13;59;
13;58;
13;57;
13;58;
14;60;
14;58;
13;57;
13;58;
13;58;
14;59;
14;6;
12;14355;
13;58;
13;59;
14;60;
14;58;
13;58;
13;59;
13;58;
13;58;
13;59;
13;59;
13;60;
13;58;
13;48;
13;56;
0;75003;
13;59;
13;59;
13;57;
14;58;
13;56;
13;58;
13;58;
14;57;
13;57;
14;55;
13;55;
13;55;
14;0;
13;3593;
13;56;
14;55;
13;57;
13;57;
14;57;
13;55;
13;58;
13;58;
13;58;
13;58;
13;58;
13;57;
13;48;
13;888;
0;18750;
13;57;
13;57;
13;57;
13;56;
13;58;
14;59;
13;57;
13;58;
13;57;
14;61;
13;58;
13;59;
14;27;
12;28845;
14;58;
13;58;
13;57;
14;58;
13;58;
13;58;
13;57;
13;59;
14;58;
13;59;
13;59;
13;57;
14;0;
13;108;
3;200015;
13;59;
13;58;
14;58;
13;58;
13;58;
13;56;
13;57;
14;55;
13;56;
14;56;
13;57;
13;53;
13;55;
12;113818;
13;57;
13;55;
13;54;
13;56;
13;56;
13;55;
13;57;
13;56;
13;56;
13;57;
13;59;
13;57;
14;48;
13;108;
0;43750;
14;57;
13;57;
13;58;
13;58;
13;58;
14;59;
13;58;
13;59;
13;59;
13;58;
13;58;
13;58;
14;3;
0;119531;
13;58;
13;57;
13;56;
13;58;
13;57;
13;58;
13;58;
14;58;
13;58;
13;58;
13;57;
13;59;
13;57;
13;14007;
0;218750;
13;59;
13;60;
13;60;
13;60;
13;56;
13;58;
13;57;
13;57;
13;58;
13;57;
13;57;
13;57;
13;0;
0;221777;
13;58;
13;56;
13;54;
14;57;
13;56;
13;56;
13;58;
13;55;
13;57;
13;54;
14;57;
13;55;
13;48;
13;55;
0;387500;
13;57;
13;55;
13;57;
13;56;
13;55;
13;58;
13;56;
13;58;
13;59;
13;58;
13;57;
14;58;
13;3;
12;14019;
13;58;
13;56;
13;56;
13;58;
14;57;
13;57;
13;58;
13;59;
13;59;
13;58;
13;57;
13;56;
13;48;
13;112;
0;50000;
13;57;
14;57;
13;57;
13;56;
13;58;
13;59;
13;58;
14;58;
13;59;
13;59;
13;57;
13;60;
13;3;
0;222265;
13;57;
13;59;
13;55;
14;58;
13;56;
13;56;
13;58;
13;55;
13;55;
14;55;
13;55;
13;56;
13;0;
13;55;
0;75000;
