VR [mV]; IR [mV];
13;60;
13;59;
14;60;
13;56;
14;57;
13;58;
13;59;
14;57;
13;0;
14;55;
6;200028;
14;56;
13;57;
13;55;
13;54;
13;56;
13;56;
13;55;
13;55;
13;54;
14;57;
14;56;
13;57;
13;7;
12;28491;
13;57;
13;58;
13;60;
13;58;
13;58;
13;59;
13;60;
14;58;
13;57;
13;56;
13;57;
13;59;
13;54;
13;445;
1;150007;
13;59;
13;58;
13;58;
14;58;
13;57;
13;58;
13;59;
13;58;
13;57;
13;59;
14;58;
13;58;
13;27;
0;56445;
13;58;
14;57;
13;57;
13;58;
13;58;
13;60;
13;59;
14;59;
13;60;
13;59;
13;59;
14;59;
14;0;
12;3468;
0;337501;
13;56;
13;57;
13;58;
13;55;
13;56;
13;57;
13;56;
13;59;
13;54;
14;55;
13;57;
13;55;
13;0;
0;53906;
13;56;
13;55;
13;58;
13;54;
13;57;
13;58;
14;57;
13;57;
14;59;
13;57;
13;59;
14;57;
13;0;
13;221;
13;58;
14;60;
13;60;
13;59;
13;60;
13;57;
13;57;
13;58;
13;58;
13;57;
13;59;
13;59;
13;57;
13;54;
0;107421;
13;56;
13;59;
13;58;
13;57;
13;57;
13;58;
13;59;
13;58;
13;60;
13;58;
13;57;
13;57;
13;48;
13;1789;
13;59;
14;58;
13;62;
13;59;
13;58;
13;60;
13;57;
13;58;
14;58;
13;58;
13;57;
13;57;
13;59;
14;57;
0;53320;
13;56;
13;54;
14;56;
13;56;
13;55;
14;57;
13;54;
13;58;
13;57;
13;58;
13;54;
14;56;
14;0;
13;3501;
0;250003;
14;58;
13;58;
13;56;
13;57;
13;60;
13;59;
13;57;
13;56;
13;58;
13;59;
13;58;
13;57;
13;3;
0;222167;
13;59;
13;57;
13;59;
13;59;
13;58;
13;58;
13;60;
13;58;
13;59;
13;58;
13;59;
13;59;
14;48;
12;6994;
13;58;
14;58;
13;59;
13;60;
13;59;
13;61;
14;60;
13;60;
14;58;
13;59;
13;58;
13;59;
14;57;
13;3;
0;396875;
13;59;
13;59;
13;57;
13;57;
13;56;
13;58;
13;57;
13;55;
14;55;
13;55;
13;55;
13;56;
14;0;
13;885;
13;58;
13;56;
13;56;
13;56;
13;56;
13;59;
14;58;
13;58;
13;58;
13;57;
13;57;
13;58;
13;54;
13;13;
0;325003;
13;58;
13;59;
13;58;
14;57;
13;58;
13;61;
13;57;
13;59;
13;58;
13;57;
13;60;
13;60;
13;7;
12;55493;
13;59;
14;58;
13;59;
14;57;
13;58;
13;59;
13;60;
13;58;
13;60;
13;59;
13;58;
13;59;
13;58;
13;894;
0;312501;
13;59;
13;59;
13;60;
13;58;
13;57;
14;58;
13;57;
13;60;
13;58;
13;58;
13;57;
14;58;
13;0;
0;39648;
14;57;
14;55;
14;56;
13;54;
13;55;
13;55;
14;55;
13;55;
13;57;
13;58;
14;56;
13;58;
13;48;
14;55;
0;28125;
13;56;
13;59;
13;59;
14;58;
13;58;
13;58;
13;57;
13;57;
13;57;
13;57;
13;58;
13;57;
13;0;
12;14068;
13;57;
13;59;
13;59;
13;58;
13;57;
13;58;
13;58;
13;59;
14;58;
14;59;
13;58;
13;58;
13;48;
13;55;
0;65625;
13;58;
13;58;
13;60;
13;57;
13;60;
13;60;
14;59;
13;59;
13;59;
13;58;
14;58;
14;57;
13;0;
0;232910;
13;59;
13;59;
14;56;
14;56;
13;56;
13;54;
13;55;
13;58;
13;55;
13;55;
13;55;
13;57;
14;0;
13;110;
3;200014;
13;57;
13;56;
13;55;
14;57;
13;57;
13;57;
13;57;
14;58;
14;59;
14;58;
13;57;
13;58;
13;13;
0;201562;
13;57;
13;58;
13;58;
13;59;
13;58;
13;58;
13;59;
13;57;
13;58;
13;58;
13;57;
13;58;
13;57;
14;56;
0;134375;
13;59;
13;57;
13;59;
13;59;
13;59;
13;58;
13;60;
13;59;
13;59;
13;59;
13;59;
13;59;
13;1;
0;221777;
13;58;
13;57;
13;58;
13;58;
13;60;
13;57;
13;56;
14;59;
13;56;
13;55;
13;59;
13;56;
13;0;
13;55;
0;275003;
13;55;
13;56;
13;55;
13;57;
14;56;
14;56;
14;54;
14;57;
13;57;
13;57;
13;55;
13;59;
14;55;
12;111132;
13;58;
13;58;
13;58;
14;59;
14;60;
13;58;
13;58;
13;58;
13;59;
13;56;
13;58;
13;59;
13;0;
12;14239;
3;300014;
13;57;
13;60;
13;59;
14;58;
13;58;
14;59;
13;59;
14;58;
13;57;
13;58;
14;61;
13;57;
13;1;
12;56298;
13;58;
13;58;
13;59;
13;59;
14;60;
13;59;
13;59;
14;60;
13;59;
13;57;
13;59;
14;58;
13;48;
13;3578;
1;150007;
14;58;
14;58;
13;57;
13;56;
13;56;
14;54;
13;56;
14;54;
13;56;
13;57;
13;58;
13;56;
14;108;
0;227246;
13;58;
13;56;
13;57;
13;58;
13;59;
13;59;
13;58;
13;56;
13;57;
13;58;
13;59;
13;56;
13;0;
13;110;
6;28;
14;60;
13;58;
13;61;
13;58;
13;59;
13;58;
13;59;
13;59;
13;57;
14;58;
13;59;
13;58;
13;55;
12;28405;
13;57;
13;58;
13;58;
13;60;
13;57;
13;60;
13;60;
14;58;
13;58;
13;60;
13;59;
13;59;
13;0;
13;222;
13;58;
14;58;
13;58;
14;58;
13;58;
14;58;
13;56;
13;57;
14;56;
13;57;
13;57;
13;57;
13;54;
13;55;
0;67187;
13;58;
13;54;
13;56;
13;56;
13;54;
13;55;
13;56;
13;58;
14;58;
13;57;
14;58;
13;59;
13;0;
13;436;
3;14;
13;58;
13;58;
13;59;
13;58;
13;59;
13;58;
13;60;
13;59;
13;59;
14;58;
13;57;
13;58;
13;56;
0;275001;
14;59;
13;57;
13;57;
13;58;
14;59;
13;57;
13;58;
13;58;
13;58;
13;58;
13;58;
13;56;
14;0;
13;1787;
6;30;
13;59;
13;59;
13;57;
14;58;
13;58;
14;59;
13;59;
14;57;
13;58;
13;58;
14;59;
13;56;
13;55;
0;131250;
13;56;
13;58;
13;57;
13;55;
13;56;
13;57;
13;56;
13;54;
13;58;
13;57;
14;57;
13;57;
13;1;
12;111865;
13;56;
13;57;
13;57;
14;58;
13;58;
14;58;
13;58;
13;59;
14;58;
13;58;
13;58;
13;56;
13;57;
13;13;
0;49804;
13;59;
13;58;
13;59;
13;58;
13;59;
13;59;
13;59;
14;58;
13;60;
13;58;
13;59;
13;57;
13;0;
13;3581;
13;58;
13;59;
13;58;
13;60;
13;59;
13;60;
13;59;
13;61;
13;58;
13;57;
13;61;
13;57;
13;48;
13;435;
0;92578;
13;57;
13;58;
13;57;
14;57;
13;55;
13;57;
13;56;
14;58;
13;55;
13;55;
13;57;
13;55;
13;0;
12;28125;
13;54;
13;55;
13;58;
13;57;
14;57;
14;57;
14;58;
13;59;
13;58;
13;58;
13;56;
14;56;
14;59;
13;111;
0;46289;
13;58;
13;57;
13;58;
13;60;
13;58;
13;57;
14;60;
13;56;
13;59;
13;59;
13;60;
13;57;
13;0;
13;3443;
13;58;
13;57;
14;60;
13;56;
13;58;
13;59;
13;58;
13;59;
13;58;
13;58;
13;58;
13;61;
13;0;
13;222;
1;50007;
13;58;
13;59;
14;60;
14;59;
13;59;
13;59;
13;57;
13;57;
13;55;
14;57;
13;57;
14;56;
13;0;
13;14074;
13;56;
13;56;
13;55;
13;54;
13;55;
13;56;
13;56;
14;56;
13;57;
13;58;
13;56;
13;57;
13;0;
13;227;
0;168750;
13;57;
14;58;
13;58;
13;57;
13;58;
13;57;
13;59;
13;58;
13;58;
13;58;
13;58;
13;58;
13;54;
12;56689;
13;56;
13;58;
13;60;
13;58;
13;58;
13;59;
13;57;
13;60;
13;59;
13;59;
13;56;
13;60;
13;0;
13;3512;
0;31250;
13;60;
13;59;
13;59;
13;59;
13;59;
13;58;
13;57;
14;59;
13;59;
13;59;
13;59;
13;57;
13;55;
13;14111;
13;57;
13;57;
13;57;
13;56;
13;54;
13;57;
14;57;
13;55;
13;54;
13;56;
13;58;
13;56;
14;0;
13;1776;
3;14;
13;58;
13;58;
13;58;
13;60;
14;59;
14;58;
13;58;
13;59;
13;59;
13;57;
13;57;
13;57;
13;0;
0;222167;
14;59;
13;59;
13;57;
13;59;
14;58;
14;59;
13;58;
13;57;
13;60;
13;59;
13;58;
13;59;
13;0;
13;109;
0;12501;
13;56;
13;56;
13;58;
