VR [mV]; IR [mV];
13;58;
13;58;
13;59;
13;58;
13;59;
13;48;
13;214;
0;214843;
14;57;
13;60;
13;57;
13;59;
13;58;
13;57;
14;59;
13;59;
13;54;
13;56;
13;58;
13;56;
13;0;
13;1764;
13;57;
13;55;
13;54;
13;56;
14;54;
13;54;
13;56;
13;55;
13;59;
13;59;
14;59;
13;57;
13;57;
13;226;
0;150003;
14;56;
13;60;
13;57;
13;59;
13;57;
13;57;
13;59;
13;58;
13;59;
13;59;
13;57;
14;56;
13;48;
13;1798;
6;29;
13;56;
13;57;
13;56;
13;57;
13;56;
13;57;
13;56;
13;57;
13;58;
13;59;
13;59;
13;54;
13;27;
0;98437;
14;58;
13;59;
13;55;
13;58;
14;58;
13;61;
13;57;
13;59;
14;56;
13;57;
13;56;
13;55;
13;0;
0;110058;
13;57;
13;56;
13;55;
13;56;
13;56;
13;56;
13;56;
13;55;
13;57;
13;56;
13;56;
13;55;
13;48;
13;6;
0;203906;
13;56;
13;57;
13;57;
13;57;
13;56;
13;58;
13;58;
13;58;
13;56;
13;57;
13;58;
13;59;
13;0;
13;873;
3;14;
13;58;
13;58;
13;57;
13;59;
13;57;
13;58;
13;59;
13;56;
13;59;
13;55;
13;58;
13;54;
14;13;
0;137500;
13;59;
13;59;
13;60;
13;60;
13;58;
13;60;
13;60;
13;59;
14;59;
13;58;
13;59;
13;59;
13;0;
12;7150;
13;57;
13;60;
13;58;
13;57;
13;55;
14;57;
13;57;
13;55;
13;55;
13;58;
13;54;
13;56;
13;48;
13;109;
1;200007;
13;59;
13;56;
13;56;
13;57;
13;55;
14;58;
14;55;
13;59;
13;57;
13;56;
13;58;
13;58;
13;0;
0;220703;
13;58;
13;56;
14;57;
13;56;
13;57;
13;56;
13;57;
14;58;
13;56;
13;57;
13;58;
13;58;
13;58;
13;6;
0;212501;
13;58;
14;59;
13;58;
13;57;
13;59;
13;58;
13;59;
13;58;
13;59;
13;60;
13;57;
13;58;
13;1;
13;864;
13;58;
13;58;
13;57;
13;60;
13;56;
13;59;
13;58;
13;59;
13;56;
13;57;
13;57;
13;57;
13;48;
13;55;
0;350003;
13;55;
13;57;
13;54;
13;57;
14;55;
13;58;
13;56;
13;55;
13;57;
13;58;
14;57;
14;56;
13;0;
13;6774;
3;200014;
14;59;
14;57;
13;59;
13;57;
13;58;
13;58;
13;58;
13;59;
13;58;
13;59;
14;58;
13;57;
13;55;
0;325001;
14;56;
13;58;
13;57;
13;57;
13;58;
13;58;
14;57;
14;58;
13;57;
13;60;
13;58;
14;58;
13;0;
13;1768;
13;59;
13;57;
13;59;
13;58;
13;59;
14;58;
13;59;
13;57;
13;55;
13;56;
13;58;
13;56;
13;56;
13;431;
1;350007;
13;57;
13;54;
14;56;
13;56;
13;56;
13;55;
13;56;
13;54;
13;56;
13;58;
13;58;
13;56;
13;3;
12;6903;
14;58;
13;56;
13;57;
13;58;
13;59;
13;57;
13;59;
13;57;
13;56;
13;58;
14;59;
13;58;
13;48;
13;214;
0;56250;
13;57;
13;57;
13;59;
14;59;
13;58;
13;57;
13;58;
13;58;
13;59;
13;58;
13;57;
14;58;
13;1;
12;56054;
13;59;
13;58;
13;60;
13;58;
13;59;
13;58;
13;59;
13;60;
13;59;
13;57;
13;57;
13;55;
13;54;
13;3541;
0;129687;
13;56;
13;56;
13;54;
13;57;
13;56;
13;55;
13;55;
13;56;
13;57;
13;54;
13;54;
13;57;
13;0;
13;1681;
13;56;
13;57;
14;57;
13;59;
13;57;
13;58;
13;57;
13;58;
13;55;
13;57;
13;58;
13;57;
13;57;
13;54;
0;200001;
14;58;
13;57;
13;57;
13;57;
13;57;
13;57;
13;58;
14;58;
13;57;
13;58;
13;56;
13;60;
13;0;
13;0;
6;29;
13;57;
14;60;
13;57;
13;59;
13;57;
14;60;
13;59;
13;57;
13;59;
13;58;
13;59;
13;48;
13;53;
0;387500;
13;58;
14;59;
13;56;
13;56;
14;58;
13;56;
13;56;
13;57;
13;52;
13;57;
13;55;
13;55;
13;6;
0;92187;
13;56;
13;56;
13;56;
13;55;
13;56;
13;59;
13;59;
13;59;
13;58;
13;56;
13;56;
13;58;
13;48;
13;54;
0;18750;
13;57;
13;57;
13;58;
13;57;
13;58;
13;58;
13;58;
14;59;
13;58;
13;57;
13;58;
13;57;
13;1;
13;3619;
13;57;
13;58;
13;59;
13;58;
13;57;
13;59;
13;59;
13;56;
13;57;
13;60;
13;59;
14;59;
13;57;
13;54;
3;14;
13;59;
13;59;
13;59;
13;58;
13;58;
13;58;
13;58;
13;56;
13;56;
13;57;
13;56;
13;55;
13;3;
0;90625;
13;56;
13;56;
13;56;
13;55;
13;58;
13;57;
13;55;
13;56;
14;56;
13;57;
13;55;
13;57;
13;54;
13;27;
0;3;
13;57;
13;56;
13;57;
13;58;
13;57;
13;57;
13;59;
13;58;
13;58;
13;57;
13;55;
13;59;
13;0;
12;56640;
13;57;
13;58;
13;58;
13;59;
14;58;
14;58;
13;58;
13;58;
13;58;
13;57;
13;60;
13;55;
14;48;
13;54;
0;250003;
13;57;
13;58;
13;58;
13;56;
13;59;
13;59;
13;57;
13;59;
13;57;
13;59;
13;56;
13;57;
14;6;
13;3530;
13;58;
13;54;
13;55;
13;54;
13;54;
13;56;
13;58;
13;55;
13;55;
13;54;
13;55;
13;54;
13;57;
13;431;
13;56;
13;57;
13;57;
13;57;
14;56;
13;57;
13;59;
13;58;
13;59;
13;58;
13;58;
13;58;
13;56;
13;1;
12;28051;
13;57;
14;58;
13;57;
13;59;
13;58;
13;58;
13;57;
13;57;
13;55;
13;57;
13;58;
13;57;
13;57;
12;7077;
13;59;
13;58;
13;58;
13;57;
14;60;
13;59;
13;58;
13;59;
13;57;
13;58;
14;59;
13;58;
13;58;
14;1;
12;112451;
13;57;
13;55;
13;56;
13;57;
13;54;
13;54;
13;56;
14;54;
13;55;
13;58;
13;54;
13;56;
13;0;
13;444;
3;300014;
13;57;
13;57;
13;57;
13;58;
13;57;
13;58;
13;56;
14;59;
13;57;
13;58;
13;58;
13;58;
13;55;
12;14178;
13;57;
13;58;
13;57;
13;58;
13;59;
13;58;
14;59;
13;58;
13;58;
13;58;
13;59;
13;58;
13;48;
13;54;
13;57;
14;57;
13;57;
13;57;
13;57;
13;58;
13;57;
13;59;
13;57;
13;58;
13;57;
13;59;
14;59;
13;6;
0;227148;
13;59;
13;59;
13;56;
13;57;
13;57;
14;56;
13;57;
13;58;
13;58;
14;55;
13;56;
13;54;
13;0;
13;921;
0;390625;
13;56;
14;56;
14;55;
13;57;
13;56;
13;57;
13;58;
13;59;
13;58;
13;60;
13;57;
13;57;
13;13;
12;112890;
13;57;
13;58;
13;58;
13;57;
13;57;
13;59;
13;59;
13;58;
13;59;
13;58;
13;60;
13;58;
14;0;
13;110;
3;100014;
14;58;
13;57;
13;57;
13;55;
13;57;
13;56;
14;59;
13;58;
13;57;
13;59;
13;59;
13;59;
13;27;
12;57226;
13;57;
14;58;
14;60;
13;58;
13;57;
13;58;
13;55;
13;58;
13;56;
13;57;
13;55;
13;56;
13;48;
13;3567;
0;150001;
13;55;
14;56;
14;55;
13;56;
13;55;
13;58;
14;56;
14;57;
13;56;
13;57;
