VR [mV]; IR [mV];
13;57;
13;58;
13;58;
13;58;
14;60;
13;57;
13;0;
13;55;
14;57;
13;59;
13;58;
13;56;
13;58;
13;58;
13;59;
14;59;
13;58;
13;56;
13;57;
14;58;
13;57;
13;0;
0;188281;
13;56;
13;57;
13;56;
13;57;
13;56;
13;56;
13;55;
13;54;
13;55;
14;56;
13;58;
13;56;
13;54;
13;215;
3;100013;
14;59;
13;57;
13;58;
13;59;
13;57;
13;57;
14;59;
13;57;
13;58;
13;59;
13;58;
13;59;
13;0;
0;202343;
13;58;
13;57;
13;58;
13;56;
13;57;
13;56;
14;60;
13;56;
14;57;
13;57;
13;58;
13;58;
13;48;
13;56;
1;200007;
13;57;
13;56;
13;62;
13;59;
13;61;
13;58;
13;57;
13;56;
14;59;
13;59;
13;58;
13;57;
13;13;
0;292187;
14;59;
14;57;
14;56;
13;57;
13;54;
14;53;
13;56;
13;57;
13;56;
13;54;
13;57;
13;55;
13;48;
14;110;
0;187501;
13;54;
13;58;
13;57;
13;56;
14;57;
13;57;
13;56;
14;57;
13;59;
13;57;
13;57;
13;58;
13;3;
12;28454;
13;57;
13;58;
14;58;
13;59;
13;58;
13;56;
13;60;
13;57;
13;58;
13;57;
13;55;
13;57;
13;0;
13;6954;
13;56;
13;57;
13;59;
13;58;
13;59;
13;58;
13;60;
13;59;
13;59;
13;59;
13;59;
13;57;
13;56;
13;3;
12;28430;
13;56;
13;56;
13;57;
13;58;
13;58;
13;56;
13;57;
13;58;
13;55;
13;57;
13;56;
14;55;
13;54;
13;6951;
0;106250;
13;54;
13;57;
13;55;
13;57;
14;58;
13;57;
13;55;
13;57;
13;58;
13;58;
13;58;
13;56;
13;27;
0;221484;
14;56;
13;56;
13;58;
13;58;
13;59;
13;58;
13;59;
14;57;
13;59;
13;58;
13;59;
13;57;
13;0;
13;898;
0;9375;
13;58;
13;57;
13;58;
13;57;
13;57;
13;59;
13;61;
13;58;
13;59;
13;58;
13;60;
13;59;
13;6;
0;4687;
13;58;
14;57;
13;59;
13;56;
13;58;
13;55;
13;56;
13;58;
13;57;
14;56;
13;56;
14;58;
13;0;
13;1707;
13;55;
13;55;
13;54;
14;55;
13;54;
13;59;
13;57;
14;56;
13;59;
14;56;
13;57;
13;57;
13;59;
13;3;
0;45312;
13;57;
13;57;
13;58;
13;57;
13;59;
13;58;
13;58;
13;57;
13;59;
13;58;
14;58;
13;58;
13;54;
12;7012;
6;28;
13;57;
13;56;
13;57;
13;57;
14;58;
13;57;
14;57;
13;55;
13;58;
13;56;
13;59;
13;57;
14;1;
12;28771;
14;60;
13;59;
13;58;
13;59;
13;58;
13;58;
13;59;
13;57;
13;56;
13;58;
13;57;
13;58;
13;0;
13;3530;
0;387501;
13;54;
13;55;
13;54;
13;55;
14;56;
13;56;
13;53;
13;56;
13;53;
13;56;
13;57;
13;57;
13;55;
12;112011;
13;57;
14;57;
13;57;
13;58;
13;59;
13;57;
13;57;
13;58;
13;57;
13;57;
13;59;
13;59;
13;0;
13;54;
0;187500;
13;57;
14;56;
13;56;
14;59;
13;58;
13;57;
13;57;
13;58;
13;57;
13;59;
14;59;
13;57;
13;53;
0;223730;
13;58;
13;56;
13;56;
13;58;
13;58;
13;59;
13;58;
14;58;
14;55;
13;56;
13;57;
13;57;
13;54;
12;14178;
0;175003;
13;55;
13;55;
13;53;
13;54;
13;55;
13;55;
13;55;
13;58;
13;56;
13;56;
14;55;
13;56;
13;55;
0;65234;
13;57;
13;58;
13;57;
13;57;
13;59;
13;58;
13;57;
13;57;
13;57;
13;58;
13;57;
13;58;
13;0;
14;220;
6;200028;
13;58;
13;60;
13;57;
13;59;
14;58;
13;59;
13;58;
13;56;
13;59;
13;57;
13;57;
13;58;
13;55;
0;150000;
13;60;
13;58;
13;60;
13;59;
14;60;
13;59;
13;59;
13;59;
13;57;
13;59;
13;58;
13;58;
13;0;
13;14129;
0;275003;
13;55;
13;54;
13;58;
13;54;
13;55;
13;55;
13;54;
13;56;
13;55;
13;54;
13;57;
14;48;
14;222;
0;131250;
13;57;
13;57;
13;57;
13;56;
13;59;
13;57;
13;58;
13;59;
13;58;
13;58;
13;58;
13;58;
13;0;
12;55957;
13;58;
13;58;
13;59;
13;57;
13;58;
13;56;
13;57;
13;58;
13;58;
13;58;
13;57;
13;57;
13;57;
13;109;
0;360937;
13;59;
13;59;
13;59;
13;57;
13;59;
13;59;
13;59;
13;58;
13;57;
13;58;
13;59;
14;58;
13;48;
12;55419;
3;300014;
13;58;
13;58;
13;53;
13;58;
13;57;
14;56;
13;54;
13;57;
13;55;
14;55;
13;55;
13;56;
13;27;
0;47656;
14;56;
13;56;
13;56;
13;55;
13;55;
13;58;
13;57;
13;56;
13;57;
13;57;
13;57;
13;59;
13;0;
13;218;
13;59;
13;59;
13;59;
13;58;
13;58;
13;58;
13;58;
14;58;
13;57;
13;57;
13;58;
13;58;
13;48;
13;54;
0;225003;
13;57;
13;59;
13;59;
13;57;
13;56;
13;57;
13;58;
14;59;
13;57;
13;59;
14;59;
13;59;
13;0;
12;56396;
13;58;
13;57;
13;56;
